canonical_field_id,logical_source,normalized_path,field_path,definition,definition_status,collection_state,raw_or_derived,granularity,time_scope,collection_frequency,files_observed,runs_observed,files_expected,runs_expected,coverage_rate,missing_rate,values_observed,non_null_count,null_count,value_null_rate,null_profile_status,unit,reproducibility,leakage_risk,availability_phase,hypothesis_ids,collection_cost_class,priority,priority_reason,gap_status,path_total_bytes,path_mean_bytes_per_file,path_min_bytes,path_max_bytes,artifact_manifest_listed_rate,artifact_manifest_size_match_rate,artifact_sha256_present_rate,storage_attribution,usage_role,usage_status,rationale,source_kind,schema_variant_count,matched_rule_id,scan_status,files_profiled,runs_profiled,unique_count,unique_count_lower_bound,unique_count_exact,constant_state,constant_proved,numeric_count,non_numeric_count,numeric_min,numeric_max,redacted_examples_json,value_digest_sha256,sensitive_values_redacted,original_usage_role,original_usage_status,refinement_rule_id,derived_consumer,derived_evidence_verified,silently_dropped,path_files_observed,domain
canonical_240run_evidence::00_identity/run_identity.json::run_slot,canonical_240run_evidence,00_identity/run_identity.json,run_slot,Observed field 'run_slot' in '00_identity/run_identity.json'. Canonical matrix and triad identity.,SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,RUN,PRETRAIN_OR_RUNTIME_DECLARED,ONCE_PER_SOURCE_ARTIFACT,240,240,240,240,1.0,0.0,240,240.0,0.0,0.0,PROFILED,unitless_or_categorical,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,BEFORE_TRAINING,H1_REPLAY_CAUSAL_EFFECT,LOW,P0,"Required to pair runs, reconstruct trajectories, or compute preregistered outcomes.",SUFFICIENT_CURRENT,3752658.0,15636.075,15590.0,16582.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,PAIRING_KEY,AUDITED,Canonical matrix and triad identity.,JSON,2,run-identity-pairing,PROFILED,240,240,240.0,240.0,True,NON_CONSTANT,False,0.0,240.0,,,"[""RUN_001"", ""RUN_002"", ""RUN_003""]",2F32686F72343A657C22D170A58992DFF50B754FCD0152BD303A417166B1A163,True,PAIRING_KEY,AUDITED,run-pairing-identity,,False,False,240.0,
canonical_240run_evidence::01_manifests/frozen_inputs/base_train_defect_manifest.csv::Filename,canonical_240run_evidence,01_manifests/frozen_inputs/base_train_defect_manifest.csv,Filename,Observed field 'Filename' in '01_manifests/frozen_inputs/base_train_defect_manifest.csv'. Sample/split/image identity used for joins and leakage checks.,SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,FILE_OR_RUN,PRETRAIN_OR_RUNTIME_DECLARED,ONCE_PER_SOURCE_ARTIFACT,240,240,240,240,1.0,0.0,14400000,14400000.0,0.0,0.0,PROFILED,identifier,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,BEFORE_TRAINING,H3_WEAK_DEFECT_GUARD;H1_REPLAY_CAUSAL_EFFECT,LOW,P0,"Required to pair runs, reconstruct trajectories, or compute preregistered outcomes.",SUFFICIENT_CURRENT,4007759740.0,16698998.916666666,16643998.0,16703999.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,PAIRING_KEY,AUDITED,Sample/split/image identity used for joins and leakage checks.,CSV,1,sample-manifest-identity,PROFILED,240,240,,10001.0,False,NON_CONSTANT,False,0.0,14400000.0,,,"[""<PATH:1306FE368406>"", ""<PATH:8F4EE6F79612>"", ""<PATH:176A0A39F415>""]",542B1035FEC0A11A81B03324D4D7CCCADDC3F59E71CAF8B745A8A706AFD85C33,True,PAIRING_KEY,AUDITED,sample-manifest-identity,,False,False,240.0,
canonical_240run_evidence::01_manifests/frozen_inputs/base_train_defect_manifest.csv::canonical_image_relpath,canonical_240run_evidence,01_manifests/frozen_inputs/base_train_defect_manifest.csv,canonical_image_relpath,Observed field 'canonical_image_relpath' in '01_manifests/frozen_inputs/base_train_defect_manifest.csv'. Sample/split/image identity used for joins and leakage checks.,SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,FILE_OR_RUN,PRETRAIN_OR_RUNTIME_DECLARED,ONCE_PER_SOURCE_ARTIFACT,240,240,240,240,1.0,0.0,14400000,14400000.0,0.0,0.0,PROFILED,identifier,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,BEFORE_TRAINING,H3_WEAK_DEFECT_GUARD;H1_REPLAY_CAUSAL_EFFECT,LOW,P0,"Required to pair runs, reconstruct trajectories, or compute preregistered outcomes.",SUFFICIENT_CURRENT,4007759740.0,16698998.916666666,16643998.0,16703999.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,PAIRING_KEY,AUDITED,Sample/split/image identity used for joins and leakage checks.,CSV,1,sample-manifest-identity,PROFILED,240,240,,10001.0,False,NON_CONSTANT,False,0.0,14400000.0,,,"[""<PATH:D1BBF1292B30>"", ""<PATH:91305B24B54A>"", ""<PATH:133944324879>""]",4ADCF240A4320964D18262825D0E518B412D8AC62A0F1154476B49338D71CA79,True,PAIRING_KEY,AUDITED,sample-manifest-identity,,False,False,240.0,
canonical_240run_evidence::01_manifests/frozen_inputs/base_train_defect_manifest.csv::class_sample_order,canonical_240run_evidence,01_manifests/frozen_inputs/base_train_defect_manifest.csv,class_sample_order,Observed field 'class_sample_order' in '01_manifests/frozen_inputs/base_train_defect_manifest.csv'. Sample/split/image identity used for joins and leakage checks.,SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,FILE_OR_RUN,PRETRAIN_OR_RUNTIME_DECLARED,ONCE_PER_SOURCE_ARTIFACT,240,240,240,240,1.0,0.0,14400000,14400000.0,0.0,0.0,PROFILED,unitless_or_categorical,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,BEFORE_TRAINING,H3_WEAK_DEFECT_GUARD;H1_REPLAY_CAUSAL_EFFECT,LOW,P0,"Required to pair runs, reconstruct trajectories, or compute preregistered outcomes.",SUFFICIENT_CURRENT,4007759740.0,16698998.916666666,16643998.0,16703999.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,PAIRING_KEY,AUDITED,Sample/split/image identity used for joins and leakage checks.,CSV,1,sample-manifest-identity,PROFILED,240,240,10000.0,10000.0,True,NON_CONSTANT,False,14400000.0,0.0,1.0,10000.0,"[""1"", ""2"", ""3""]",62ADD7F2396A5F3D15DF43CBC9611A2D1E7A72A66F75B13DA5EBD5A5184C849E,True,PAIRING_KEY,AUDITED,sample-manifest-identity,,False,False,240.0,
canonical_240run_evidence::01_manifests/frozen_inputs/base_train_defect_manifest.csv::sample_order,canonical_240run_evidence,01_manifests/frozen_inputs/base_train_defect_manifest.csv,sample_order,Observed field 'sample_order' in '01_manifests/frozen_inputs/base_train_defect_manifest.csv'. Sample/split/image identity used for joins and leakage checks.,SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,FILE_OR_RUN,PRETRAIN_OR_RUNTIME_DECLARED,ONCE_PER_SOURCE_ARTIFACT,240,240,240,240,1.0,0.0,14400000,14400000.0,0.0,0.0,PROFILED,unitless_or_categorical,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,BEFORE_TRAINING,H3_WEAK_DEFECT_GUARD;H1_REPLAY_CAUSAL_EFFECT,LOW,P0,"Required to pair runs, reconstruct trajectories, or compute preregistered outcomes.",SUFFICIENT_CURRENT,4007759740.0,16698998.916666666,16643998.0,16703999.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,PAIRING_KEY,AUDITED,Sample/split/image identity used for joins and leakage checks.,CSV,1,sample-manifest-identity,PROFILED,240,240,,10001.0,False,NON_CONSTANT,False,14400000.0,0.0,1.0,60000.0,"[""1"", ""2"", ""3""]",64D10DB73E65337058B7474FAF4F7473461F174FDCFB78E1D44113838AFBB641,True,PAIRING_KEY,AUDITED,sample-manifest-identity,,False,False,240.0,
canonical_240run_evidence::01_manifests/frozen_inputs/base_train_defect_manifest.csv::sample_seed,canonical_240run_evidence,01_manifests/frozen_inputs/base_train_defect_manifest.csv,sample_seed,Observed field 'sample_seed' in '01_manifests/frozen_inputs/base_train_defect_manifest.csv'. Sample/split/image identity used for joins and leakage checks.,SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,FILE_OR_RUN,PRETRAIN_OR_RUNTIME_DECLARED,ONCE_PER_SOURCE_ARTIFACT,240,240,240,240,1.0,0.0,14400000,14400000.0,0.0,0.0,PROFILED,unitless_or_categorical,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,BEFORE_TRAINING,H3_WEAK_DEFECT_GUARD;H4_SEED_SENSITIVITY;H1_REPLAY_CAUSAL_EFFECT,LOW,P0,"Required to pair runs, reconstruct trajectories, or compute preregistered outcomes.",SUFFICIENT_CURRENT,4007759740.0,16698998.916666666,16643998.0,16703999.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,PAIRING_KEY,AUDITED,Sample/split/image identity used for joins and leakage checks.,CSV,1,sample-manifest-identity,PROFILED,240,240,1.0,1.0,True,CONSTANT,True,14400000.0,0.0,20260606.0,20260606.0,"[""20260606""]",A0A14DE699B22F771C84A3F3187B7839797948598BA891D8DB5EE4C0D950877A,True,PAIRING_KEY,AUDITED,sample-manifest-identity,,False,False,240.0,
canonical_240run_evidence::01_manifests/frozen_inputs/base_train_defect_manifest.csv::sample_version,canonical_240run_evidence,01_manifests/frozen_inputs/base_train_defect_manifest.csv,sample_version,Observed field 'sample_version' in '01_manifests/frozen_inputs/base_train_defect_manifest.csv'. Sample/split/image identity used for joins and leakage checks.,SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,FILE_OR_RUN,PRETRAIN_OR_RUNTIME_DECLARED,ONCE_PER_SOURCE_ARTIFACT,240,240,240,240,1.0,0.0,14400000,14400000.0,0.0,0.0,PROFILED,unitless_or_categorical,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,BEFORE_TRAINING,H3_WEAK_DEFECT_GUARD;H1_REPLAY_CAUSAL_EFFECT,LOW,P0,"Required to pair runs, reconstruct trajectories, or compute preregistered outcomes.",SUFFICIENT_CURRENT,4007759740.0,16698998.916666666,16643998.0,16703999.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,PAIRING_KEY,AUDITED,Sample/split/image identity used for joins and leakage checks.,CSV,1,sample-manifest-identity,PROFILED,240,240,1.0,1.0,True,CONSTANT,True,0.0,14400000.0,,,"[""final_sewerml_train_v1""]",88F448B19A64B538BB3B57E3C191EE639D5871832A51E1E08D44A0D79CC7D6AA,True,PAIRING_KEY,AUDITED,sample-manifest-identity,,False,False,240.0,
canonical_240run_evidence::01_manifests/frozen_inputs/base_train_defect_manifest.csv::split,canonical_240run_evidence,01_manifests/frozen_inputs/base_train_defect_manifest.csv,split,Observed field 'split' in '01_manifests/frozen_inputs/base_train_defect_manifest.csv'. Sample/split/image identity used for joins and leakage checks.,SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,FILE_OR_RUN,PRETRAIN_OR_RUNTIME_DECLARED,ONCE_PER_SOURCE_ARTIFACT,240,240,240,240,1.0,0.0,14400000,14400000.0,0.0,0.0,PROFILED,unitless_or_categorical,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,BEFORE_TRAINING,H3_WEAK_DEFECT_GUARD;H1_REPLAY_CAUSAL_EFFECT,LOW,P0,"Required to pair runs, reconstruct trajectories, or compute preregistered outcomes.",SUFFICIENT_CURRENT,4007759740.0,16698998.916666666,16643998.0,16703999.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,PAIRING_KEY,AUDITED,Sample/split/image identity used for joins and leakage checks.,CSV,1,sample-manifest-identity,PROFILED,240,240,1.0,1.0,True,CONSTANT,True,0.0,14400000.0,,,"[""train""]",6E770FF70C61246386B2B67846BACAA1BB48CCC3C8035F648EC66A60C280F1CD,True,PAIRING_KEY,AUDITED,sample-manifest-identity,,False,False,240.0,
canonical_240run_evidence::01_manifests/frozen_inputs/base_train_normal_manifest.csv::Filename,canonical_240run_evidence,01_manifests/frozen_inputs/base_train_normal_manifest.csv,Filename,Observed field 'Filename' in '01_manifests/frozen_inputs/base_train_normal_manifest.csv'. Sample/split/image identity used for joins and leakage checks.,SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,FILE_OR_RUN,PRETRAIN_OR_RUNTIME_DECLARED,ONCE_PER_SOURCE_ARTIFACT,240,240,240,240,1.0,0.0,14400000,14400000.0,0.0,0.0,PROFILED,identifier,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,BEFORE_TRAINING,H1_REPLAY_CAUSAL_EFFECT,LOW,P0,"Required to pair runs, reconstruct trajectories, or compute preregistered outcomes.",SUFFICIENT_CURRENT,5804335660.0,24184731.916666668,24129731.0,24189732.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,PAIRING_KEY,AUDITED,Sample/split/image identity used for joins and leakage checks.,CSV,1,sample-manifest-identity,PROFILED,240,240,,10001.0,False,NON_CONSTANT,False,0.0,14400000.0,,,"[""<PATH:23D299D9AB33>"", ""<PATH:1C9251EEE85D>"", ""<PATH:A3999B2758C6>""]",4F32B7125BDD9682B4E89098425CFAA2A739928723C768E4DC41E5CAC5FFBF2A,True,PAIRING_KEY,AUDITED,sample-manifest-identity,,False,False,240.0,
canonical_240run_evidence::01_manifests/frozen_inputs/base_train_normal_manifest.csv::canonical_image_relpath,canonical_240run_evidence,01_manifests/frozen_inputs/base_train_normal_manifest.csv,canonical_image_relpath,Observed field 'canonical_image_relpath' in '01_manifests/frozen_inputs/base_train_normal_manifest.csv'. Sample/split/image identity used for joins and leakage checks.,SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,FILE_OR_RUN,PRETRAIN_OR_RUNTIME_DECLARED,ONCE_PER_SOURCE_ARTIFACT,240,240,240,240,1.0,0.0,14400000,14400000.0,0.0,0.0,PROFILED,identifier,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,BEFORE_TRAINING,H1_REPLAY_CAUSAL_EFFECT,LOW,P0,"Required to pair runs, reconstruct trajectories, or compute preregistered outcomes.",SUFFICIENT_CURRENT,5804335660.0,24184731.916666668,24129731.0,24189732.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,PAIRING_KEY,AUDITED,Sample/split/image identity used for joins and leakage checks.,CSV,1,sample-manifest-identity,PROFILED,240,240,,10001.0,False,NON_CONSTANT,False,0.0,14400000.0,,,"[""<PATH:C89FFEA952C3>"", ""<PATH:9BFB209A69A1>"", ""<PATH:36CA8E173E2F>""]",8F9335973B78F85D9F53D3F9B358E999067A19D49D8086AD80FB3F9D54C5867B,True,PAIRING_KEY,AUDITED,sample-manifest-identity,,False,False,240.0,
canonical_240run_evidence::01_manifests/frozen_inputs/base_train_normal_manifest.csv::class_sample_order,canonical_240run_evidence,01_manifests/frozen_inputs/base_train_normal_manifest.csv,class_sample_order,Observed field 'class_sample_order' in '01_manifests/frozen_inputs/base_train_normal_manifest.csv'. Sample/split/image identity used for joins and leakage checks.,SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,FILE_OR_RUN,PRETRAIN_OR_RUNTIME_DECLARED,ONCE_PER_SOURCE_ARTIFACT,240,240,240,240,1.0,0.0,14400000,14400000.0,0.0,0.0,PROFILED,unitless_or_categorical,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,BEFORE_TRAINING,H1_REPLAY_CAUSAL_EFFECT,LOW,P0,"Required to pair runs, reconstruct trajectories, or compute preregistered outcomes.",SUFFICIENT_CURRENT,5804335660.0,24184731.916666668,24129731.0,24189732.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,PAIRING_KEY,AUDITED,Sample/split/image identity used for joins and leakage checks.,CSV,1,sample-manifest-identity,PROFILED,240,240,,10001.0,False,NON_CONSTANT,False,14400000.0,0.0,1.0,60000.0,"[""1"", ""2"", ""3""]",C65474868B387CDE0766086E189AC610436FE47815A1EFDE20D7EBBE5A527763,True,PAIRING_KEY,AUDITED,sample-manifest-identity,,False,False,240.0,
canonical_240run_evidence::01_manifests/frozen_inputs/base_train_normal_manifest.csv::sample_order,canonical_240run_evidence,01_manifests/frozen_inputs/base_train_normal_manifest.csv,sample_order,Observed field 'sample_order' in '01_manifests/frozen_inputs/base_train_normal_manifest.csv'. Sample/split/image identity used for joins and leakage checks.,SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,FILE_OR_RUN,PRETRAIN_OR_RUNTIME_DECLARED,ONCE_PER_SOURCE_ARTIFACT,240,240,240,240,1.0,0.0,14400000,14400000.0,0.0,0.0,PROFILED,unitless_or_categorical,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,BEFORE_TRAINING,H1_REPLAY_CAUSAL_EFFECT,LOW,P0,"Required to pair runs, reconstruct trajectories, or compute preregistered outcomes.",SUFFICIENT_CURRENT,5804335660.0,24184731.916666668,24129731.0,24189732.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,PAIRING_KEY,AUDITED,Sample/split/image identity used for joins and leakage checks.,CSV,1,sample-manifest-identity,PROFILED,240,240,,10001.0,False,NON_CONSTANT,False,14400000.0,0.0,1.0,60000.0,"[""1"", ""2"", ""3""]",C65474868B387CDE0766086E189AC610436FE47815A1EFDE20D7EBBE5A527763,True,PAIRING_KEY,AUDITED,sample-manifest-identity,,False,False,240.0,
canonical_240run_evidence::01_manifests/frozen_inputs/base_train_normal_manifest.csv::sample_seed,canonical_240run_evidence,01_manifests/frozen_inputs/base_train_normal_manifest.csv,sample_seed,Observed field 'sample_seed' in '01_manifests/frozen_inputs/base_train_normal_manifest.csv'. Sample/split/image identity used for joins and leakage checks.,SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,FILE_OR_RUN,PRETRAIN_OR_RUNTIME_DECLARED,ONCE_PER_SOURCE_ARTIFACT,240,240,240,240,1.0,0.0,14400000,14400000.0,0.0,0.0,PROFILED,unitless_or_categorical,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,BEFORE_TRAINING,H4_SEED_SENSITIVITY;H1_REPLAY_CAUSAL_EFFECT,LOW,P0,"Required to pair runs, reconstruct trajectories, or compute preregistered outcomes.",SUFFICIENT_CURRENT,5804335660.0,24184731.916666668,24129731.0,24189732.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,PAIRING_KEY,AUDITED,Sample/split/image identity used for joins and leakage checks.,CSV,1,sample-manifest-identity,PROFILED,240,240,1.0,1.0,True,CONSTANT,True,14400000.0,0.0,20260606.0,20260606.0,"[""20260606""]",2828A46F7FF21992306D8BC3515753D969134F53C8AEFE69DCCCE8DEBE1EE802,True,PAIRING_KEY,AUDITED,sample-manifest-identity,,False,False,240.0,
canonical_240run_evidence::01_manifests/frozen_inputs/base_train_normal_manifest.csv::sample_version,canonical_240run_evidence,01_manifests/frozen_inputs/base_train_normal_manifest.csv,sample_version,Observed field 'sample_version' in '01_manifests/frozen_inputs/base_train_normal_manifest.csv'. Sample/split/image identity used for joins and leakage checks.,SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,FILE_OR_RUN,PRETRAIN_OR_RUNTIME_DECLARED,ONCE_PER_SOURCE_ARTIFACT,240,240,240,240,1.0,0.0,14400000,14400000.0,0.0,0.0,PROFILED,unitless_or_categorical,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,BEFORE_TRAINING,H1_REPLAY_CAUSAL_EFFECT,LOW,P0,"Required to pair runs, reconstruct trajectories, or compute preregistered outcomes.",SUFFICIENT_CURRENT,5804335660.0,24184731.916666668,24129731.0,24189732.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,PAIRING_KEY,AUDITED,Sample/split/image identity used for joins and leakage checks.,CSV,1,sample-manifest-identity,PROFILED,240,240,1.0,1.0,True,CONSTANT,True,0.0,14400000.0,,,"[""final_sewerml_normal_train_v1""]",6D7688F5B7F525AB582B1D854FB4722710F4930C7BB4FC8E40AC68C809407F5E,True,PAIRING_KEY,AUDITED,sample-manifest-identity,,False,False,240.0,
canonical_240run_evidence::01_manifests/frozen_inputs/base_train_normal_manifest.csv::split,canonical_240run_evidence,01_manifests/frozen_inputs/base_train_normal_manifest.csv,split,Observed field 'split' in '01_manifests/frozen_inputs/base_train_normal_manifest.csv'. Sample/split/image identity used for joins and leakage checks.,SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,FILE_OR_RUN,PRETRAIN_OR_RUNTIME_DECLARED,ONCE_PER_SOURCE_ARTIFACT,240,240,240,240,1.0,0.0,14400000,14400000.0,0.0,0.0,PROFILED,unitless_or_categorical,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,BEFORE_TRAINING,H1_REPLAY_CAUSAL_EFFECT,LOW,P0,"Required to pair runs, reconstruct trajectories, or compute preregistered outcomes.",SUFFICIENT_CURRENT,5804335660.0,24184731.916666668,24129731.0,24189732.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,PAIRING_KEY,AUDITED,Sample/split/image identity used for joins and leakage checks.,CSV,1,sample-manifest-identity,PROFILED,240,240,1.0,1.0,True,CONSTANT,True,0.0,14400000.0,,,"[""normal_train""]",9228D815A642611A92CB521E0E5E0A1F7B535FE565BDEDE775051337988431A7,True,PAIRING_KEY,AUDITED,sample-manifest-identity,,False,False,240.0,
canonical_240run_evidence::01_manifests/frozen_inputs/base_val_model_defect_manifest.csv::Filename,canonical_240run_evidence,01_manifests/frozen_inputs/base_val_model_defect_manifest.csv,Filename,Observed field 'Filename' in '01_manifests/frozen_inputs/base_val_model_defect_manifest.csv'. Sample/split/image identity used for joins and leakage checks.,SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,FILE_OR_RUN,PRETRAIN_OR_RUNTIME_DECLARED,ONCE_PER_SOURCE_ARTIFACT,240,240,240,240,1.0,0.0,2880000,2880000.0,0.0,0.0,PROFILED,identifier,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,BEFORE_TRAINING,H3_WEAK_DEFECT_GUARD;H1_REPLAY_CAUSAL_EFFECT,LOW,P0,"Required to pair runs, reconstruct trajectories, or compute preregistered outcomes.",SUFFICIENT_CURRENT,832205500.0,3467522.9166666665,3456522.0,3468523.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,PAIRING_KEY,AUDITED,Sample/split/image identity used for joins and leakage checks.,CSV,1,sample-manifest-identity,PROFILED,240,240,,10001.0,False,NON_CONSTANT,False,0.0,2880000.0,,,"[""<PATH:245A30DAA3C2>"", ""<PATH:36B5D4460E1E>"", ""<PATH:14223BD013CF>""]",427793F6C4B35E0D331FEF3D100FF09F31D4954F5916C3C0E636174330F3F344,True,PAIRING_KEY,AUDITED,sample-manifest-identity,,False,False,240.0,
canonical_240run_evidence::01_manifests/frozen_inputs/base_val_model_defect_manifest.csv::canonical_image_relpath,canonical_240run_evidence,01_manifests/frozen_inputs/base_val_model_defect_manifest.csv,canonical_image_relpath,Observed field 'canonical_image_relpath' in '01_manifests/frozen_inputs/base_val_model_defect_manifest.csv'. Sample/split/image identity used for joins and leakage checks.,SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,FILE_OR_RUN,PRETRAIN_OR_RUNTIME_DECLARED,ONCE_PER_SOURCE_ARTIFACT,240,240,240,240,1.0,0.0,2880000,2880000.0,0.0,0.0,PROFILED,identifier,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,BEFORE_TRAINING,H3_WEAK_DEFECT_GUARD;H1_REPLAY_CAUSAL_EFFECT,LOW,P0,"Required to pair runs, reconstruct trajectories, or compute preregistered outcomes.",SUFFICIENT_CURRENT,832205500.0,3467522.9166666665,3456522.0,3468523.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,PAIRING_KEY,AUDITED,Sample/split/image identity used for joins and leakage checks.,CSV,1,sample-manifest-identity,PROFILED,240,240,,10001.0,False,NON_CONSTANT,False,0.0,2880000.0,,,"[""<PATH:9A11E6E7ABDC>"", ""<PATH:B014C7A7CF6F>"", ""<PATH:1484D5321481>""]",A80490844020E41EFF52E18EFFA85E70E756F29B6C4688E4466E1115513EBCF8,True,PAIRING_KEY,AUDITED,sample-manifest-identity,,False,False,240.0,
canonical_240run_evidence::01_manifests/frozen_inputs/base_val_model_defect_manifest.csv::class_sample_order,canonical_240run_evidence,01_manifests/frozen_inputs/base_val_model_defect_manifest.csv,class_sample_order,Observed field 'class_sample_order' in '01_manifests/frozen_inputs/base_val_model_defect_manifest.csv'. Sample/split/image identity used for joins and leakage checks.,SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,FILE_OR_RUN,PRETRAIN_OR_RUNTIME_DECLARED,ONCE_PER_SOURCE_ARTIFACT,240,240,240,240,1.0,0.0,2880000,2880000.0,0.0,0.0,PROFILED,unitless_or_categorical,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,BEFORE_TRAINING,H3_WEAK_DEFECT_GUARD;H1_REPLAY_CAUSAL_EFFECT,LOW,P0,"Required to pair runs, reconstruct trajectories, or compute preregistered outcomes.",SUFFICIENT_CURRENT,832205500.0,3467522.9166666665,3456522.0,3468523.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,PAIRING_KEY,AUDITED,Sample/split/image identity used for joins and leakage checks.,CSV,1,sample-manifest-identity,PROFILED,240,240,2000.0,2000.0,True,NON_CONSTANT,False,2880000.0,0.0,1.0,2000.0,"[""1"", ""2"", ""3""]",CF33C279EE78B0A03D22AE9822B938C0C52AD7752F4F7A2E0072C7A5E54941B3,True,PAIRING_KEY,AUDITED,sample-manifest-identity,,False,False,240.0,
canonical_240run_evidence::01_manifests/frozen_inputs/base_val_model_defect_manifest.csv::sample_order,canonical_240run_evidence,01_manifests/frozen_inputs/base_val_model_defect_manifest.csv,sample_order,Observed field 'sample_order' in '01_manifests/frozen_inputs/base_val_model_defect_manifest.csv'. Sample/split/image identity used for joins and leakage checks.,SOURCE_RATIONALE,COLLECTED,RAW_RECORDED,FILE_OR_RUN,PRETRAIN_OR_RUNTIME_DECLARED,ONCE_PER_SOURCE_ARTIFACT,240,240,240,240,1.0,0.0,2880000,2880000.0,0.0,0.0,PROFILED,unitless_or_categorical,HASH_VERIFIABLE,NONE_OR_TRAIN_ONLY,BEFORE_TRAINING,H3_WEAK_DEFECT_GUARD;H1_REPLAY_CAUSAL_EFFECT,LOW,P0,"Required to pair runs, reconstruct trajectories, or compute preregistered outcomes.",SUFFICIENT_CURRENT,832205500.0,3467522.9166666665,3456522.0,3468523.0,1.0,1.0,1.0,PATH_LEVEL_REPEAT_ON_FIELDS_DO_NOT_SUM,PAIRING_KEY,AUDITED,Sample/split/image identity used for joins and leakage checks.,CSV,1,sample-manifest-identity,PROFILED,240,240,,10001.0,False,NON_CONSTANT,False,2880000.0,0.0,1.0,12000.0,"[""1"", ""2"", ""3""]",A8438259562C2ED1050A57EC9697DF73E70D7B923E6BB9CB75D3097C3FDB8D6C,True,PAIRING_KEY,AUDITED,sample-manifest-identity,,False,False,240.0,
